store_id,product_id,stock_on_hand,reorder_level,last_restocked_date
STR-0300,PROD-00319,218,18,2025-09-10
STR-0300,PROD-00320,240,19,2025-09-10
STR-0300,PROD-00321,246,93,2025-09-11
STR-0301,PROD-00318,394,43,2025-09-11
STR-0301,PROD-00319,306,30,2025-09-13
STR-0301,PROD-00320,125,80,2025-09-10
STR-0301,PROD-00321,395,76,2025-09-13
STR-0302,PROD-00322,263,52,2021-01-01
STR-0302,PROD-00323,394,78,2021-01-01
STR-0302,PROD-00324,235,47,2021-01-01
STR-0302,PROD-00325,121,24,2021-01-01
STR-0302,PROD-00326,321,64,2021-01-01
STR-0303,PROD-00322,224,24,2025-09-09
STR-0303,PROD-00323,46,32,2025-09-10
STR-0303,PROD-00324,166,29,2025-09-12
STR-0303,PROD-00325,165,19,2025-09-08
STR-0303,PROD-00326,233,40,2025-09-10
STR-0304,PROD-00322,213,15,2025-09-12
STR-0304,PROD-00323,217,52,2025-09-09
STR-0304,PROD-00324,307,14,2025-09-13
STR-0304,PROD-00325,406,97,2025-09-11
STR-0304,PROD-00326,267,93,2025-09-09
STR-0305,PROD-00322,321,58,2025-09-13
STR-0305,PROD-00323,157,76,2025-09-10
STR-0305,PROD-00324,138,70,2025-09-11
STR-0305,PROD-00325,142,38,2025-09-11
STR-0305,PROD-00326,117,95,2025-09-11
STR-0306,PROD-00322,355,24,2023-12-30
STR-0306,PROD-00323,294,63,2023-12-31
STR-0306,PROD-00324,363,91,2023-12-31
STR-0306,PROD-00325,312,57,2023-12-30
STR-0306,PROD-00326,489,94,2023-12-31
STR-0307,PROD-00322,113,88,2025-09-09
STR-0307,PROD-00323,97,75,2025-09-09
STR-0307,PROD-00324,437,72,2025-09-11
STR-0307,PROD-00325,122,86,2025-09-11
STR-0307,PROD-00326,135,62,2025-09-10
STR-0308,PROD-00327,22,20,2025-09-08
STR-0308,PROD-00328,351,28,2025-09-12
STR-0308,PROD-00329,386,68,2025-09-13
STR-0308,PROD-00330,312,61,2025-09-10
STR-0309,PROD-00327,264,83,2025-09-11
STR-0309,PROD-00328,101,82,2025-09-11
STR-0309,PROD-00329,260,17,2025-09-12
STR-0309,PROD-00330,446,50,2025-09-12
STR-0310,PROD-00327,150,57,2025-09-07
STR-0310,PROD-00328,59,40,2025-09-09
STR-0310,PROD-00329,466,46,2025-09-13
STR-0310,PROD-00330,121,16,2025-09-08
STR-0311,PROD-00327,273,76,2025-09-13
STR-0311,PROD-00328,223,36,2025-09-11
STR-0311,PROD-00329,225,48,2025-09-11
STR-0311,PROD-00330,323,16,2025-09-10
STR-0312,PROD-00327,413,100,2025-09-11
STR-0312,PROD-00328,158,19,2025-09-13
STR-0312,PROD-00329,129,84,2025-09-10
STR-0312,PROD-00330,385,76,2025-09-11
STR-0313,PROD-00327,159,87,2025-09-12
STR-0313,PROD-00328,320,55,2025-09-13
STR-0313,PROD-00329,335,73,2025-09-13
STR-0313,PROD-00330,139,72,2025-09-09
STR-0314,PROD-00331,457,83,2025-09-13
STR-0314,PROD-00332,208,27,2025-09-11
STR-0314,PROD-00333,151,81,2025-09-07
STR-0314,PROD-00334,102,51,2025-09-13
STR-0315,PROD-00335,411,97,2025-09-13
STR-0315,PROD-00336,195,19,2025-09-11
STR-0315,PROD-00337,115,45,2025-09-09
STR-0315,PROD-00338,102,47,2025-09-10
STR-0315,PROD-00339,277,31,2025-09-11
STR-0316,PROD-00340,493,98,2021-01-01
STR-0316,PROD-00341,98,19,2021-01-01
STR-0316,PROD-00342,242,48,2021-01-01
STR-0316,PROD-00343,123,24,2021-01-01
STR-0317,PROD-00344,87,65,2025-09-12
STR-0317,PROD-00345,355,79,2025-09-12
STR-0317,PROD-00346,77,24,2025-09-11
STR-0317,PROD-00347,230,54,2025-09-10
STR-0317,PROD-00348,163,25,2025-09-12
STR-0317,PROD-00349,484,84,2025-09-13
STR-0318,PROD-00344,256,80,2025-09-09
STR-0318,PROD-00345,193,58,2025-09-10
STR-0318,PROD-00346,95,48,2025-09-11
STR-0318,PROD-00347,317,60,2025-09-12
STR-0318,PROD-00348,237,51,2025-09-11
STR-0318,PROD-00349,301,38,2025-09-13
STR-0319,PROD-00350,97,69,2025-09-11
STR-0319,PROD-00351,336,37,2025-09-12
STR-0319,PROD-00352,429,66,2025-09-13
STR-0319,PROD-00353,412,45,2025-09-13
STR-0319,PROD-00354,113,89,2025-09-11
STR-0320,PROD-00350,169,52,2025-09-11
STR-0320,PROD-00351,290,95,2025-09-12
STR-0320,PROD-00352,216,41,2025-09-11
STR-0320,PROD-00353,245,95,2025-09-11
STR-0320,PROD-00354,109,86,2025-09-10
STR-0321,PROD-00355,186,12,2025-09-13
STR-0321,PROD-00356,97,22,2025-09-09
STR-0321,PROD-00357,304,46,2025-09-11
STR-0321,PROD-00358,171,71,2025-09-11
STR-0322,PROD-00355,119,40,2025-09-11
STR-0322,PROD-00356,293,98,2025-09-12
STR-0322,PROD-00357,141,78,2025-09-09
STR-0322,PROD-00358,323,66,2025-09-11
STR-0323,PROD-00355,311,17,2025-09-11
STR-0323,PROD-00356,238,71,2025-09-12
STR-0323,PROD-00357,212,71,2025-09-10
STR-0323,PROD-00358,451,73,2025-09-11
STR-0324,PROD-00355,107,50,2022-12-25
STR-0324,PROD-00356,284,25,2022-12-31
STR-0324,PROD-00357,200,91,2022-12-30
STR-0324,PROD-00358,287,72,2022-12-31
STR-0325,PROD-00355,158,40,2025-09-10
STR-0325,PROD-00356,114,60,2025-09-11
STR-0325,PROD-00357,94,40,2025-09-10
STR-0325,PROD-00358,227,17,2025-09-11
STR-0326,PROD-00355,65,46,2025-09-09
STR-0326,PROD-00356,314,82,2025-09-11
STR-0326,PROD-00357,63,56,2025-09-10
STR-0326,PROD-00358,246,63,2025-09-09
STR-0327,PROD-00355,132,78,2025-09-09
STR-0327,PROD-00356,125,42,2025-09-10
STR-0327,PROD-00357,325,86,2025-09-11
STR-0327,PROD-00358,238,50,2025-09-11
STR-0328,PROD-00355,291,20,2025-09-11
STR-0328,PROD-00356,227,45,2025-09-11
STR-0328,PROD-00357,368,85,2025-09-11
STR-0328,PROD-00358,401,30,2025-09-12
STR-0329,PROD-00359,284,77,2025-09-11
STR-0329,PROD-00360,147,87,2025-09-11
STR-0329,PROD-00361,250,29,2025-09-13
STR-0329,PROD-00362,417,55,2025-09-12
STR-0329,PROD-00363,162,14,2025-09-13
STR-0330,PROD-00364,485,97,2021-01-01
STR-0330,PROD-00365,381,76,2021-01-01
STR-0330,PROD-00366,124,24,2021-01-01
STR-0330,PROD-00367,435,87,2021-01-01
STR-0330,PROD-00368,368,73,2021-01-01
STR-0330,PROD-00369,101,20,2021-01-01
STR-0330,PROD-00370,456,91,2021-01-01
STR-0330,PROD-00371,349,69,2021-01-01
STR-0331,PROD-00364,175,90,2025-09-10
STR-0331,PROD-00365,103,19,2025-09-11
STR-0331,PROD-00366,79,15,2025-09-10
STR-0331,PROD-00367,277,16,2025-09-11
STR-0331,PROD-00368,373,17,2025-09-13
STR-0331,PROD-00369,375,78,2025-09-10
STR-0331,PROD-00370,304,61,2025-09-13
STR-0331,PROD-00371,165,95,2025-09-10
STR-0332,PROD-00364,102,23,2025-09-11
STR-0332,PROD-00365,121,11,2025-09-12
STR-0332,PROD-00366,492,85,2025-09-13
STR-0332,PROD-00367,330,35,2025-09-09
STR-0332,PROD-00368,481,50,2025-09-12
STR-0332,PROD-00369,446,69,2025-09-13
STR-0332,PROD-00370,214,22,2025-09-11
STR-0332,PROD-00371,465,72,2025-09-11
STR-0333,PROD-00364,101,24,2025-09-07
STR-0333,PROD-00365,281,20,2025-09-12
STR-0333,PROD-00366,59,28,2025-09-10
STR-0333,PROD-00367,75,13,2025-09-11
STR-0333,PROD-00368,264,49,2025-09-11
STR-0333,PROD-00369,194,29,2025-09-10
STR-0333,PROD-00370,81,14,2025-09-11
STR-0333,PROD-00371,59,19,2025-09-11
STR-0334,PROD-00364,478,90,2025-09-13
STR-0334,PROD-00365,128,38,2025-09-09
STR-0334,PROD-00366,86,67,2025-09-10
STR-0334,PROD-00367,62,23,2025-09-09
STR-0334,PROD-00368,187,60,2025-09-13
STR-0334,PROD-00369,336,81,2025-09-12
STR-0334,PROD-00370,331,39,2025-09-11
STR-0334,PROD-00371,489,82,2025-09-13
STR-0335,PROD-00364,314,41,2025-09-11
STR-0335,PROD-00365,112,14,2025-09-11
STR-0335,PROD-00366,173,68,2025-09-09
STR-0335,PROD-00367,79,35,2025-09-09
STR-0335,PROD-00368,252,29,2025-09-12
STR-0335,PROD-00369,141,51,2025-09-13
STR-0335,PROD-00370,241,26,2025-09-12
STR-0335,PROD-00371,146,31,2025-09-13
STR-0336,PROD-00364,238,10,2025-09-12
STR-0336,PROD-00365,167,81,2025-09-11
STR-0336,PROD-00366,77,71,2025-09-08
STR-0336,PROD-00367,158,31,2025-09-13
STR-0336,PROD-00368,119,80,2025-09-05
STR-0336,PROD-00369,457,44,2025-09-13
STR-0336,PROD-00370,140,75,2025-09-09
STR-0336,PROD-00371,160,73,2025-09-13
STR-0337,PROD-00364,84,51,2025-09-09
STR-0337,PROD-00365,321,95,2025-09-12
STR-0337,PROD-00366,299,34,2025-09-12
STR-0337,PROD-00367,494,80,2025-09-13
STR-0337,PROD-00368,184,60,2025-09-12
STR-0337,PROD-00369,340,27,2025-09-13
STR-0337,PROD-00370,269,88,2025-09-11
STR-0337,PROD-00371,317,40,2025-09-12
STR-0338,PROD-00364,119,84,2025-09-09
STR-0338,PROD-00365,193,100,2025-09-09
STR-0338,PROD-00366,386,96,2025-09-10
STR-0338,PROD-00367,404,73,2025-09-13
STR-0338,PROD-00368,401,11,2025-09-13
STR-0338,PROD-00369,354,10,2025-09-11
STR-0338,PROD-00370,268,33,2025-09-12
STR-0338,PROD-00371,217,81,2025-09-11
STR-0339,PROD-00364,140,12,2025-09-10
STR-0339,PROD-00365,34,17,2025-09-09
STR-0339,PROD-00366,305,38,2025-09-12
STR-0339,PROD-00367,263,88,2025-09-11
STR-0339,PROD-00368,224,36,2025-09-11
STR-0339,PROD-00369,416,75,2025-09-13
STR-0339,PROD-00370,281,27,2025-09-10
STR-0339,PROD-00371,54,40,2025-09-10
STR-0340,PROD-00372,66,51,2025-09-09
STR-0340,PROD-00373,365,74,2025-09-11
STR-0340,PROD-00374,232,32,2025-09-09
STR-0340,PROD-00375,170,26,2025-09-09
STR-0340,PROD-00376,263,47,2025-09-13
STR-0340,PROD-00377,126,17,2025-09-12
STR-0340,PROD-00378,167,13,2025-09-09
STR-0340,PROD-00379,111,74,2025-09-08
STR-0341,PROD-00372,180,87,2025-09-13
STR-0341,PROD-00373,248,50,2025-09-13
STR-0341,PROD-00374,348,97,2025-09-11
STR-0341,PROD-00375,284,71,2025-09-10
STR-0341,PROD-00376,109,82,2025-09-09
STR-0341,PROD-00377,217,95,2025-09-09
STR-0341,PROD-00378,65,38,2025-09-08
STR-0341,PROD-00379,120,96,2025-09-08
STR-0342,PROD-00372,241,75,2025-09-11
STR-0342,PROD-00373,166,47,2025-09-12
STR-0342,PROD-00374,22,18,2025-09-05
STR-0342,PROD-00375,115,67,2025-09-09
STR-0342,PROD-00376,403,76,2025-09-12
STR-0342,PROD-00377,71,12,2025-09-10
STR-0342,PROD-00378,449,94,2025-09-12
STR-0342,PROD-00379,394,69,2025-09-12
STR-0343,PROD-00372,369,16,2023-12-31
STR-0343,PROD-00373,148,28,2023-12-31
STR-0343,PROD-00374,184,29,2023-12-29
STR-0343,PROD-00375,369,46,2023-12-31
STR-0343,PROD-00376,257,41,2023-12-30
STR-0343,PROD-00377,371,53,2023-12-30
STR-0343,PROD-00378,436,80,2023-12-30
STR-0343,PROD-00379,147,76,2023-12-30
STR-0344,PROD-00380,352,85,2025-09-12
STR-0344,PROD-00381,289,48,2025-09-12
STR-0344,PROD-00382,39,15,2025-09-10
STR-0344,PROD-00383,226,12,2025-09-12
STR-0344,PROD-00384,215,36,2025-09-10
STR-0344,PROD-00385,171,45,2025-09-13
STR-0345,PROD-00380,151,57,2025-09-13
STR-0345,PROD-00381,237,95,2025-09-08
STR-0345,PROD-00382,119,56,2025-09-09
STR-0345,PROD-00383,236,50,2025-09-12
STR-0345,PROD-00384,116,19,2025-09-07
STR-0345,PROD-00385,393,23,2025-09-11
STR-0346,PROD-00380,410,90,2025-09-12
STR-0346,PROD-00381,198,51,2025-09-09
STR-0346,PROD-00382,500,93,2025-09-13
STR-0346,PROD-00383,303,92,2025-09-10
STR-0346,PROD-00384,503,90,2025-09-13
STR-0346,PROD-00385,294,26,2025-09-09
STR-0347,PROD-00380,319,60,2025-09-13
STR-0347,PROD-00381,142,19,2025-09-10
STR-0347,PROD-00382,185,97,2025-09-10
STR-0347,PROD-00383,248,89,2025-09-13
STR-0347,PROD-00384,159,76,2025-09-10
STR-0347,PROD-00385,335,23,2025-09-13
STR-0348,PROD-00380,434,88,2025-09-10
STR-0348,PROD-00381,460,68,2025-09-12
STR-0348,PROD-00382,549,71,2025-09-13
STR-0348,PROD-00383,48,22,2025-09-11
STR-0348,PROD-00384,98,65,2025-09-10
STR-0348,PROD-00385,458,38,2025-09-11
STR-0349,PROD-00380,410,55,2025-09-13
STR-0349,PROD-00381,124,25,2025-09-11
STR-0349,PROD-00382,169,79,2025-09-08
STR-0349,PROD-00383,139,27,2025-09-11
STR-0349,PROD-00384,215,84,2025-09-09
STR-0349,PROD-00385,119,66,2025-09-10
STR-0350,PROD-00380,66,18,2025-09-11
STR-0350,PROD-00381,134,70,2025-09-10
STR-0350,PROD-00382,174,43,2025-09-13
STR-0350,PROD-00383,351,80,2025-09-11
STR-0350,PROD-00384,377,17,2025-09-13
STR-0350,PROD-00385,260,89,2025-09-10
STR-0351,PROD-00380,254,73,2025-09-09
STR-0351,PROD-00381,183,56,2025-09-10
STR-0351,PROD-00382,368,76,2025-09-13
STR-0351,PROD-00383,444,55,2025-09-13
STR-0351,PROD-00384,242,23,2025-09-12
STR-0351,PROD-00385,132,76,2025-09-10
STR-0352,PROD-00386,344,68,2021-01-01
STR-0352,PROD-00387,60,12,2021-01-01
STR-0352,PROD-00388,480,96,2021-01-01
STR-0352,PROD-00389,373,74,2021-01-01
STR-0352,PROD-00390,480,96,2021-01-01
STR-0352,PROD-00391,313,62,2021-01-01
STR-0353,PROD-00386,300,95,2025-09-11
STR-0353,PROD-00387,176,15,2025-09-13
STR-0353,PROD-00388,318,20,2025-09-11
STR-0353,PROD-00389,179,79,2025-09-13
STR-0353,PROD-00390,78,14,2025-09-09
STR-0353,PROD-00391,309,66,2025-09-12
STR-0354,PROD-00386,418,30,2025-09-12
STR-0354,PROD-00387,159,25,2025-09-10
STR-0354,PROD-00388,377,97,2025-09-12
STR-0354,PROD-00389,67,29,2025-09-10
STR-0354,PROD-00390,257,30,2025-09-09
STR-0354,PROD-00391,380,28,2025-09-12
STR-0355,PROD-00386,239,24,2025-09-10
STR-0355,PROD-00387,142,52,2025-09-12
STR-0355,PROD-00388,327,44,2025-09-11
STR-0355,PROD-00389,160,38,2025-09-11
STR-0355,PROD-00390,282,43,2025-09-11
STR-0355,PROD-00391,287,85,2025-09-11
STR-0356,PROD-00386,363,74,2025-09-11
STR-0356,PROD-00387,210,36,2025-09-10
STR-0356,PROD-00388,338,94,2025-09-12
STR-0356,PROD-00389,256,65,2025-09-11
STR-0356,PROD-00390,171,90,2025-09-09
STR-0356,PROD-00391,277,77,2025-09-11
STR-0357,PROD-00386,141,73,2025-09-11
STR-0357,PROD-00387,134,45,2025-09-12
STR-0357,PROD-00388,147,19,2025-09-10
STR-0357,PROD-00389,179,25,2025-09-09
STR-0357,PROD-00390,109,68,2025-09-13
STR-0357,PROD-00391,427,31,2025-09-13
STR-0358,PROD-00386,33,29,2025-09-10
STR-0358,PROD-00387,472,37,2025-09-13
STR-0358,PROD-00388,483,55,2025-09-12
STR-0358,PROD-00389,151,61,2025-09-13
STR-0358,PROD-00390,387,16,2025-09-13
STR-0358,PROD-00391,132,52,2025-09-12
STR-0359,PROD-00386,405,88,2025-09-11
STR-0359,PROD-00387,288,87,2025-09-09
STR-0359,PROD-00388,246,18,2025-09-11
STR-0359,PROD-00389,96,39,2025-09-08
STR-0359,PROD-00390,109,47,2025-09-13
STR-0359,PROD-00391,251,14,2025-09-12
STR-0360,PROD-00386,277,64,2025-09-10
STR-0360,PROD-00387,275,100,2025-09-13
STR-0360,PROD-00388,535,68,2025-09-13
STR-0360,PROD-00389,264,36,2025-09-12
STR-0360,PROD-00390,257,26,2025-09-12
STR-0360,PROD-00391,235,88,2025-09-11
STR-0361,PROD-00386,252,97,2025-09-08
STR-0361,PROD-00387,115,73,2025-09-11
STR-0361,PROD-00388,274,47,2025-09-10
STR-0361,PROD-00389,346,71,2025-09-10
STR-0361,PROD-00390,122,17,2025-09-09
STR-0361,PROD-00391,466,50,2025-09-12
STR-0362,PROD-00392,350,65,2025-09-10
STR-0362,PROD-00393,284,35,2025-09-10
STR-0362,PROD-00394,179,13,2025-09-11
STR-0362,PROD-00395,356,57,2025-09-10
STR-0362,PROD-00396,229,72,2025-09-10
STR-0362,PROD-00397,235,55,2025-09-08
STR-0363,PROD-00392,133,34,2025-09-10
STR-0363,PROD-00393,57,51,2025-09-11
STR-0363,PROD-00394,349,99,2025-09-13
STR-0363,PROD-00395,196,52,2025-09-12
STR-0363,PROD-00396,169,75,2025-09-13
STR-0363,PROD-00397,229,17,2025-09-13
STR-0364,PROD-00392,211,27,2025-09-11
STR-0364,PROD-00393,312,99,2025-09-13
STR-0364,PROD-00394,359,36,2025-09-11
STR-0364,PROD-00395,95,42,2025-09-10
STR-0364,PROD-00396,42,18,2025-09-08
STR-0364,PROD-00397,176,55,2025-09-13
STR-0365,PROD-00392,427,41,2025-09-12
STR-0365,PROD-00393,300,17,2025-09-10
STR-0365,PROD-00394,284,55,2025-09-11
STR-0365,PROD-00395,77,57,2025-09-10
STR-0365,PROD-00396,390,99,2025-09-13
STR-0365,PROD-00397,221,56,2025-09-11
STR-0366,PROD-00392,466,88,2025-09-12
STR-0366,PROD-00393,366,35,2025-09-13
STR-0366,PROD-00394,250,57,2025-09-10
STR-0366,PROD-00395,367,11,2025-09-11
STR-0366,PROD-00396,156,83,2025-09-13
STR-0366,PROD-00397,44,13,2025-09-07
STR-0367,PROD-00398,37,33,2025-09-06
STR-0367,PROD-00399,258,33,2025-09-12
STR-0367,PROD-00400,77,39,2025-09-10
STR-0367,PROD-00401,340,60,2025-09-11
STR-0367,PROD-00402,115,27,2025-09-10
STR-0367,PROD-00403,102,16,2025-09-07
STR-0368,PROD-00398,229,97,2025-09-12
STR-0368,PROD-00399,300,57,2025-09-11
STR-0368,PROD-00400,59,32,2025-09-11
STR-0368,PROD-00401,379,48,2025-09-12
STR-0368,PROD-00402,321,55,2025-09-13
STR-0368,PROD-00403,322,99,2025-09-11
STR-0369,PROD-00404,109,51,2025-09-11
STR-0369,PROD-00405,75,42,2025-09-11
STR-0369,PROD-00406,155,17,2025-09-12
STR-0369,PROD-00407,387,83,2025-09-11
STR-0369,PROD-00408,347,45,2025-09-13
STR-0369,PROD-00409,135,90,2025-09-12
STR-0370,PROD-00404,257,88,2025-09-10
STR-0370,PROD-00405,274,70,2025-09-11
STR-0370,PROD-00406,339,10,2025-09-13
STR-0370,PROD-00407,441,36,2025-09-13
STR-0370,PROD-00408,326,77,2025-09-13
STR-0370,PROD-00409,278,38,2025-09-13
STR-0371,PROD-00404,191,69,2025-09-10
STR-0371,PROD-00405,317,58,2025-09-11
STR-0371,PROD-00406,118,32,2025-09-11
STR-0371,PROD-00407,255,54,2025-09-11
STR-0371,PROD-00408,355,23,2025-09-13
STR-0371,PROD-00409,168,27,2025-09-13
STR-0372,PROD-00404,333,63,2025-09-12
STR-0372,PROD-00405,241,90,2025-09-11
STR-0372,PROD-00406,199,30,2025-09-12
STR-0372,PROD-00407,226,79,2025-09-12
STR-0372,PROD-00408,200,49,2025-09-11
STR-0372,PROD-00409,434,60,2025-09-11
STR-0373,PROD-00404,232,39,2025-09-09
STR-0373,PROD-00405,54,51,2025-09-11
STR-0373,PROD-00406,324,72,2025-09-12
STR-0373,PROD-00407,196,87,2025-09-13
STR-0373,PROD-00408,242,21,2025-09-12
STR-0373,PROD-00409,305,62,2025-09-11
STR-0374,PROD-00404,217,43,2021-01-01
STR-0374,PROD-00405,67,13,2021-01-01
STR-0374,PROD-00406,161,32,2021-01-01
STR-0374,PROD-00407,271,54,2021-01-01
STR-0374,PROD-00408,491,98,2021-01-01
STR-0374,PROD-00409,77,15,2021-01-01
STR-0375,PROD-00410,331,90,2025-09-12
STR-0375,PROD-00411,130,82,2025-09-11
STR-0375,PROD-00412,490,72,2025-09-13
STR-0375,PROD-00413,216,41,2025-09-10
STR-0375,PROD-00414,303,81,2025-09-11
STR-0375,PROD-00415,45,40,2025-09-10
STR-0376,PROD-00410,134,85,2025-09-10
STR-0376,PROD-00411,308,41,2025-09-11
STR-0376,PROD-00412,141,80,2025-09-11
STR-0376,PROD-00413,198,52,2025-09-10
STR-0376,PROD-00414,149,81,2025-09-12
STR-0376,PROD-00415,203,79,2025-09-12
STR-0377,PROD-00410,26,16,2025-09-09
STR-0377,PROD-00411,114,75,2025-09-10
STR-0377,PROD-00412,454,88,2025-09-11
STR-0377,PROD-00413,341,25,2025-09-12
STR-0377,PROD-00414,243,62,2025-09-11
STR-0377,PROD-00415,415,22,2025-09-12
STR-0378,PROD-00410,189,18,2025-09-09
STR-0378,PROD-00411,229,11,2025-09-11
STR-0378,PROD-00412,360,40,2025-09-11
STR-0378,PROD-00413,222,60,2025-09-10
STR-0378,PROD-00414,139,58,2025-09-13
STR-0378,PROD-00415,175,44,2025-09-13
STR-0379,PROD-00416,418,91,2025-09-09
STR-0379,PROD-00417,123,27,2025-09-09
STR-0379,PROD-00418,309,68,2025-09-11
STR-0379,PROD-00419,131,35,2025-09-10
STR-0379,PROD-00420,86,69,2025-09-10
STR-0379,PROD-00421,272,78,2025-09-11
STR-0380,PROD-00416,471,38,2025-09-13
STR-0380,PROD-00417,209,10,2025-09-07
STR-0380,PROD-00418,124,11,2025-09-12
STR-0380,PROD-00419,431,59,2025-09-13
STR-0380,PROD-00420,210,24,2025-09-12
STR-0380,PROD-00421,378,27,2025-09-12
STR-0381,PROD-00416,196,40,2025-09-09
STR-0381,PROD-00417,325,86,2025-09-13
STR-0381,PROD-00418,435,14,2025-09-13
STR-0381,PROD-00419,489,46,2025-09-13
STR-0381,PROD-00420,65,45,2025-09-09
STR-0381,PROD-00421,66,39,2025-09-10
STR-0382,PROD-00416,373,75,2025-09-11
STR-0382,PROD-00417,201,30,2025-09-12
STR-0382,PROD-00418,104,63,2025-09-08
STR-0382,PROD-00419,140,95,2025-09-10
STR-0382,PROD-00420,315,95,2025-09-12
STR-0382,PROD-00421,152,96,2025-09-10
STR-0383,PROD-00416,147,29,2025-09-09
STR-0383,PROD-00417,208,70,2025-09-11
STR-0383,PROD-00418,427,56,2025-09-11
STR-0383,PROD-00419,170,73,2025-09-13
STR-0383,PROD-00420,236,67,2025-09-13
STR-0383,PROD-00421,290,69,2025-09-10
STR-0384,PROD-00416,328,87,2025-09-10
STR-0384,PROD-00417,357,98,2025-09-10
STR-0384,PROD-00418,155,44,2025-09-13
STR-0384,PROD-00419,224,78,2025-09-09
STR-0384,PROD-00420,171,73,2025-09-13
STR-0384,PROD-00421,257,25,2025-09-11
STR-0385,PROD-00416,336,96,2022-12-28
STR-0385,PROD-00417,96,88,2022-12-28
STR-0385,PROD-00418,235,36,2022-12-31
STR-0385,PROD-00419,158,69,2022-12-29
STR-0385,PROD-00420,345,77,2022-12-30
STR-0385,PROD-00421,314,48,2022-12-31
STR-0386,PROD-00416,238,26,2025-09-09
STR-0386,PROD-00417,292,86,2025-09-10
STR-0386,PROD-00418,301,84,2025-09-13
STR-0386,PROD-00419,193,91,2025-09-13
STR-0386,PROD-00420,525,78,2025-09-13
STR-0386,PROD-00421,212,98,2025-09-11
STR-0387,PROD-00416,152,30,2021-01-01
STR-0387,PROD-00417,279,55,2021-01-01
STR-0387,PROD-00418,217,43,2021-01-01
STR-0387,PROD-00419,347,69,2021-01-01
STR-0387,PROD-00420,126,25,2021-01-01
STR-0387,PROD-00421,61,12,2021-01-01
STR-0388,PROD-00422,228,29,2025-09-11
STR-0388,PROD-00423,143,27,2025-09-13
STR-0388,PROD-00424,186,96,2025-09-09
STR-0388,PROD-00425,132,95,2025-09-09
STR-0388,PROD-00426,39,22,2025-09-09
STR-0388,PROD-00427,49,46,2025-09-10
STR-0389,PROD-00428,379,34,2025-09-12
STR-0389,PROD-00429,356,89,2025-09-13
STR-0389,PROD-00430,98,56,2025-09-09
STR-0389,PROD-00431,349,75,2025-09-11
STR-0389,PROD-00432,443,33,2025-09-13
STR-0389,PROD-00433,386,18,2025-09-11
STR-0390,PROD-00428,290,22,2025-09-11
STR-0390,PROD-00429,198,90,2025-09-10
STR-0390,PROD-00430,120,10,2025-09-12
STR-0390,PROD-00431,163,43,2025-09-13
STR-0390,PROD-00432,288,31,2025-09-11
STR-0390,PROD-00433,205,53,2025-09-10
STR-0391,PROD-00428,442,23,2025-09-13
STR-0391,PROD-00429,192,89,2025-09-13
STR-0391,PROD-00430,77,67,2025-09-10
STR-0391,PROD-00431,213,99,2025-09-08
STR-0391,PROD-00432,225,20,2025-09-11
STR-0391,PROD-00433,167,55,2025-09-10
STR-0392,PROD-00428,260,95,2025-07-25
STR-0392,PROD-00429,463,46,2025-07-30
STR-0392,PROD-00430,40,32,2025-07-25
STR-0392,PROD-00431,65,23,2025-07-29
STR-0392,PROD-00432,405,89,2025-07-28
STR-0392,PROD-00433,140,56,2025-07-27
STR-0393,PROD-00428,399,45,2025-09-11
STR-0393,PROD-00429,82,53,2025-09-09
STR-0393,PROD-00430,419,59,2025-09-13
STR-0393,PROD-00431,264,95,2025-09-13
STR-0393,PROD-00432,354,97,2025-09-13
STR-0393,PROD-00433,110,71,2025-09-10
STR-0394,PROD-00434,52,10,2025-09-09
STR-0394,PROD-00435,369,29,2025-09-12
STR-0394,PROD-00436,375,49,2025-09-13
STR-0394,PROD-00437,62,46,2025-09-08
STR-0394,PROD-00438,154,87,2025-09-07
STR-0394,PROD-00439,415,49,2025-09-13
STR-0395,PROD-00434,288,61,2025-09-13
STR-0395,PROD-00435,260,74,2025-09-12
STR-0395,PROD-00436,248,43,2025-09-10
STR-0395,PROD-00437,399,54,2025-09-13
STR-0395,PROD-00438,68,39,2025-09-11
STR-0395,PROD-00439,182,12,2025-09-08
STR-0396,PROD-00434,320,50,2025-09-10
STR-0396,PROD-00435,34,13,2025-09-10
STR-0396,PROD-00436,158,14,2025-09-07
STR-0396,PROD-00437,89,47,2025-09-10
STR-0396,PROD-00438,209,41,2025-09-11
STR-0396,PROD-00439,239,82,2025-09-11
STR-0397,PROD-00434,496,28,2025-09-13
STR-0397,PROD-00435,106,50,2025-09-09
STR-0397,PROD-00436,426,98,2025-09-13
STR-0397,PROD-00437,115,54,2025-09-08
STR-0397,PROD-00438,500,73,2025-09-13
STR-0397,PROD-00439,231,76,2025-09-11
STR-0398,PROD-00434,60,40,2025-09-09
STR-0398,PROD-00435,205,74,2025-09-12
STR-0398,PROD-00436,138,15,2025-09-11
STR-0398,PROD-00437,140,40,2025-09-09
STR-0398,PROD-00438,434,29,2025-09-13
STR-0398,PROD-00439,262,91,2025-09-09
STR-0399,PROD-00434,460,92,2021-01-01
STR-0399,PROD-00435,383,76,2021-01-01
STR-0399,PROD-00436,441,88,2021-01-01
STR-0399,PROD-00437,446,89,2021-01-01
STR-0399,PROD-00438,80,16,2021-01-01
STR-0399,PROD-00439,256,51,2021-01-01
STR-0400,PROD-00434,330,92,2025-09-12
